1248,Capacitor Flux Coil II,30000591,M-MBRT
1249,Capacitor Flux Coil II Blueprint,30000592,HPBE-D
1254,Shield Flux Coil I,30000593,GRHS-B
1255,Shield Flux Coil I Blueprint,30000594,J-RXYN
1256,Shield Flux Coil II,30000595,DUO-51
1257,Shield Flux Coil II Blueprint,30000596,07-SLO
1262,Basic Explosive Plating,30000597,Z-A8FS
1264,Explosive Plating I,30000598,GPD5-0
1265,Explosive Plating I Blueprint,30000599,LKZ-CY
1266,Explosive Plating II,30000600,F5M-CC
1267,Explosive Plating II Blueprint,30000601,TZE-UB
1272,Basic Layered Plating,30000602,WRL4-2
1274,Layered Plating I,30000603,V7G-RL
1275,Layered Plating I Blueprint,30000604,XEN7-0
1276,Layered Plating II,30000605,L-Z9KJ
1277,Layered Plating II Blueprint,30000606,7K-NSE
1282,Basic Kinetic Plating,30000607,OR-7N5
1284,Kinetic Plating I,30000608,JEQG-7
1285,Kinetic Plating I Blueprint,30000609,5NQI-E
1286,Kinetic Plating II,30000610,B-WQDP
1287,Kinetic Plating II Blueprint,30000611,2-2EWC
1292,Basic Thermic Plating,30000612,E1W-TB
1294,Thermic Plating I,30000613,D-6H64
1295,Thermic Plating I Blueprint,30000614,8-BIE3
1296,Thermic Plating II,30000615,LMM7-L
1297,Thermic Plating II Blueprint,30000616,995-3G
1302,Basic Adaptive Nano Plating,30000617,W2T-TR
1304,Adaptive Nano Plating I,30000618,Q-UEN6
1305,Adaptive Nano Plating I Blueprint,30000619,BLMX-B
1306,Adaptive Nano Plating II,30000620,M-CNUD
1307,Adaptive Nano Plating II Blueprint,30000621,YE1-9S
1315,Basic Expanded Cargohold,30000622,IVP-KA
1317,Expanded Cargohold I,30000623,04EI-U
1318,Expanded Cargohold I Blueprint,30000624,B-T6BT
1319,Expanded Cargohold II,30000625,VK-A5G
1320,Expanded Cargohold II Blueprint,30000626,I6-SYN
1333,Reinforced Bulkheads I,30000627,O-5TN1
1334,Reinforced Bulkheads I Blueprint,30000628,8-SPNN
1335,Reinforced Bulkheads II,30000629,U-QMOA
1336,Reinforced Bulkheads II Blueprint,30000630,4S0-NP
1351,Basic Reactor Control Unit,30000631,K-RMI5
1353,Reactor Control Unit I,30000632,C-6YHJ
1354,Reactor Control Unit I Blueprint,30000633,M53-1V
1355,Reactor Control Unit II,30000634,E5T-CS
1356,Reactor Control Unit II Blueprint,30000635,W4C8-Q
1373,CharacterAmarr,30000636,I-2705
1374,CharacterNiKunni,30000637,5F-MG1
1375,CharacterCivire,30000638,P7-45V
1376,CharacterDeteis,30000639,M-MCP8
1377,CharacterGallente,30000640,JZ-B5Y
1378,CharacterIntaki,30000641,TPG-DD
1379,CharacterSebiestor,30000642,NIF-JE
1380,CharacterBrutor,30000643,BTLH-I
1381,CharacterStatic,30000644,U93O-A
1382,CharacterModifier,30000645,0LY-W1
1383,CharacterAchura,30000646,4YO-QK
1384,CharacterJinMei,30000647,LJ-RJK
1385,CharacterKhanid,30000648,8-VC6H
1386,CharacterVherokior,30000649,LQ-01M
1401,Basic Inertia Stabilizers,30000650,NG-M8K
1403,Inertia Stabilizers I,30000651,RV5-TT
1404,Inertia Stabilizers I Blueprint,30000652,8OYE-Z
1405,Inertia Stabilizers II,30000653,K85Y-6
1406,Inertia Stabilizers II Blueprint,30000654,PKN-NJ
1419,Basic Shield Power Relay,30000655,EIN-QG
1422,Shield Power Relay II,30000656,ARG-3R
1423,Shield Power Relay II Blueprint,30000657,S-E6ES
1436,Auto Targeting System II,30000658,R-3FBU
1437,Auto Targeting System II Blueprint,30000659,K7-LDX
1445,Capacitor Power Relay I,30000660,U-IVGH
1446,Capacitor Power Relay I Blueprint,30000661,P-N5N9
1447,Capacitor Power Relay II,30000662,JMH-PT
1448,Capacitor Power Relay II Blueprint,30000663,DE-A7P
1529,Caldari Administrative Station,30000664,X9V-15
1530,Caldari Research Station,30000665,K212-A
1531,Caldari Trading Station,30000666,F-5FDA
1537,Basic Power Diagnostic System,30000667,S1-XTL
1539,Power Diagnostic System I,30000668,9PX2-F
1540,Power Diagnostic System I Blueprint,30000669,N3-JBX
1541,Power Diagnostic System II,30000670,SG-75T
1542,Power Diagnostic System II Blueprint,30000671,GN-PDU
1547,Small Proton Smartbomb I,30000672,AZ3F-N
1548,Small Proton Smartbomb I Blueprint,30000673,RNM-Y6
1549,Small Proton Smartbomb II,30000674,V-KDY2
1550,Small Proton Smartbomb II Blueprint,30000675,FYD-TO
1551,Small Graviton Smartbomb I,30000676,ER2O-Y
1552,Small Graviton Smartbomb I Blueprint,30000677,J2-PZ6
1553,Small Graviton Smartbomb II,30000678,XV-MWG
1554,Small Graviton Smartbomb II Blueprint,30000679,OAQY-M
1557,Small Plasma Smartbomb I,30000680,1V-LI2
1558,Small Plasma Smartbomb I Blueprint,30000681,M9-MLR
1559,Small Plasma Smartbomb II,30000682,Q-K2T7
1560,Small Plasma Smartbomb II Blueprint,30000683,LBC-AW
1563,Small EMP Smartbomb I,30000684,2-KPW6
1564,Small EMP Smartbomb I Blueprint,30000685,H5N-V7
1565,Small EMP Smartbomb II,30000686,HQ-Q1Q
1566,Small EMP Smartbomb II Blueprint,30000687,WHI-61
1601,Amarr Bonus,30000688,ZFJH-T
1602,Ni-Kunni Bonus,30000689,I-1B7X
1603,Civire Bonus,30000690,G15Z-W
1604,Deteis Bonus,30000691,AH8-Q7
1605,Gallente Bonus,30000692,SD4A-2
1606,Intaki Bonus,30000693,U6K-RG
1607,Sebiestor Bonus,30000694,V-S9YY
1608,Brutor Bonus,30000695,F2-NXA
1611,Computer Empathy Bonus,30000696,NSBE-L
1612,Ordered Mind Bonus,30000697,8Q-T7B
1613,Standard DNA Pattern Bonus,30000698,WV0D-1
1614,Killer Instinct Bonus,30000699,ZNF-OK
1615,Deft Hands Bonus,30000700,C8-7AS
1616,Structural Understanding Bonus,30000701,4E-EZS
1617,Creative Bonus,30000702,A-80UA
1618,Glib Tongue Bonus,30000703,U2-28D
1619,August Demeanor Bonus,30000704,LQ-OAI
1620,Superior Motion Sense Bonus,30000705,5-MQQ7
1621,High-G Tolerance Bonus,30000706,6-EQYE
1622,Vector Reckoning Bonus,30000707,03-OR2
1623,Stratum Form Feel Bonus,30000708,JLO-Z3
1624,Doctrine Ingrained Bonus,30000709,IAK-JW
1625,Three Dimensional Thinking Bonus,30000710,KZFV-4
1626,Swift Neural Grafting Bonus,30000711,WO-GC0
1627,Booster Immunity Bonus,30000712,RYC-19
1628,Algiophobia Bonus,30000713,X2-ZA5
1629,Barophobia Bonus,30000714,28Y9-P
1630,Cenophobia Bonus,30000715,Q4C-S5
1631,Claustrophobia Bonus,30000716,B-1UJC
1632,Monophobia Bonus,30000717,Q-NA5H
1633,Mysophobia Bonus,30000718,4-CM8I
1634,Taphephobia Bonus,30000719,ZDB-HT
1635,Xenophobia Bonus,30000720,1QZ-Y9
1636,Mechanical Inaptitude Bonus,30000721,HJ-BCH
1639,Weak Double-helix Bond Bonus,30000722,QPTT-F
1640,Short Attention Span Bonus,30000723,9M-M0P
1641,Wasteful Bonus,30000724,9BC-EB
1642,Trigger-happy Bonus,30000725,WFFE-4
1643,Epileptic Bonus,30000726,71-UTX
1644,Strong Immunity System Bonus,30000727,PU-UMM
1650,Amarr Military Academy Pilot Bonus,30000728,6-KPAB
1651,Amarr Military Academy Gunner Bonus,30000729,Y5-E1U
1652,Amarr Technical School Engineering Bonus,30000730,4-43BW
1653,Amarr Technical School Electronics Bonus,30000731,8CN-CH
1654,Amarr Business School Commerce Bonus,30000732,V-F6DQ
1655,Amarr Business School Industry Bonus,30000733,3S-6VU
1657,Caldari Military Academy Pilot Bonus,30000734,1-7HVI
1658,Caldari Military Academy Gunner Bonus,30000735,OX-S7P
1659,Caldari Technical School Engineering Bonus,30000736,KDG-TA
1660,Caldari Technical School Electronics Bonus,30000737,KD-KPR
1661,Caldari Business School Commerce Bonus,30000738,PT-21C
1662,Caldari Business School Industry Bonus,30000739,Z182-R
1663,Gallente Military Academy Pilot Bonus,30000740,EKPB-3
1664,Gallente Military Academy Gunner Bonus,30000741,5M2-KP
1665,Gallente Technical School Engineering Bonus,30000742,TK-DLH
1666,Gallente Technical School Electronics Bonus,30000743,C8H5-X
1667,Gallente Business School Commerce Bonus,30000744,O-7LAI
1668,Gallente Business School Industry Bonus,30000745,7L3-JS
1669,Minmatar Military Academy Pilot Bonus,30000746,WF4C-8
1670,Minmatar Military Academy Gunner Bonus,30000747,TZN-2V
1671,Minmatar Technical School Engineering Bonus,30000748,8EF-58
1672,Minmatar Technical School Electronic Bonus,30000749,4DS-OI
1673,Minmatar Business School Commerce Bonus,30000750,XQP-9C
1674,Minmatar Business School Industry Bonus,30000751,W-6GBI
1675,Bounty Hunter Bonus,30000752,XKH-6O
1676,Scientist Bonus,30000753,S0U-MO
1677,Industrialist Bonus,30000754,F39H-1
1678,Corporate Magnate Bonus,30000755,V-QXXK
1679,Covert-op Bonus,30000756,2-Q4YG
1680,Navy Captain Bonus,30000757,2JT-3Q
1798,Basic EM Ward Amplifier,30000758,I3CR-F
1800,Basic Thermic Dissipation Amplifier,30000759,7-JT09
1802,Basic Kinetic Deflection Amplifier,30000760,AGCP-I
1804,Basic Explosive Deflection Amplifier,30000761,M4-GJ6
1808,EM Ward Amplifier I,30000762,5-2PQU
1809,EM Ward Amplifier I Blueprint,30000763,SN9-3Z
1810,Scourge Auto-Targeting Light Missile I,30000764,6BJH-3
1811,Scourge Auto-Targeting Light Missile I Blueprint,30000765,U-UTU9
1814,Nova Auto-Targeting Light Missile I,30000766,1TG7-W
1815,Nova Auto-Targeting Light Missile I Blueprint,30000767,QYD-WK
1816,Inferno Auto-Targeting Light Missile I,30000768,R959-U
1817,Inferno Auto-Targeting Light Missile I Blueprint,30000769,A-TJ0G
1818,Scourge Auto-Targeting Heavy Missile I,30000770,88A-RA
1819,Scourge Auto-Targeting Heavy Missile I Blueprint,30000771,8G-2FP
1820,Mjolnir Auto-Targeting Heavy Missile I,30000772,C-J6MT
1821,Mjolnir Auto-Targeting Heavy Missile I Blueprint,30000773,78-0R6
1822,Nova Auto-Targeting Heavy Missile I,30000774,MSG-BZ
1823,Nova Auto-Targeting Heavy Missile I Blueprint,30000775,8-WYQZ
1824,Inferno Auto-Targeting Heavy Missile I,30000776,4M-QXK
1825,Inferno Auto-Targeting Heavy Missile I Blueprint,30000777,X5-0EM
1826,Scourge Auto-Targeting Cruise Missile I,30000778,G-EURJ
1827,Scourge Auto-Targeting Cruise Missile I Blueprint,30000779,SHBF-V
1828,Mjolnir Auto-Targeting Cruise Missile I,30000780,RERZ-L
1829,Mjolnir Auto-Targeting Cruise Missile I Blueprint,30000781,0UBC-R
1830,Nova Auto-Targeting Cruise Missile I,30000782,3U-48K
1831,Nova Auto-Targeting Cruise Missile I Blueprint,30000783,EFM-C4
1832,Inferno Auto-Targeting Cruise Missile I,30000784,YPW-M4
1833,Inferno Auto-Targeting Cruise Missile I Blueprint,30000785,Q7-FZ8
1855,Ship Scanner II,30000786,L5-UWT
1856,Ship Scanner II Blueprint,30000787,74-VZA
1875,Rapid Light Missile Launcher I,30000788,I-1QKL
1876,Rapid Light Missile Launcher I Blueprint,30000789,GK5Z-T
1877,Rapid Light Missile Launcher II,30000790,RQN-OO
1878,Rapid Light Missile Launcher II Blueprint,30000791,67Y-NR
1893,Basic Heat Sink,30000792,GDHN-K
1896,Concord Police Frigate,30000793,QTME-D
1898,Concord SWAT Frigate,30000794,A24L-V
1900,Concord Army Frigate,30000795,4CJ-AC
1902,Concord Special Ops Frigate,30000796,EUU-4N
1904,Concord Police Cruiser,30000797,Q-3HS5
1912,Concord Police Battleship,30000798,3AE-CP
1914,Concord Special Ops Battleship,30000799,0-VG7A
1916,Concord SWAT Battleship,30000800,9OLQ-6
1918,Concord Army Battleship,30000801,MOCW-2
1926,Amarr Station Hub,30000802,ZO-4AR
1927,Amarr Station Military,30000803,MJ-LGH
1928,Amarr Industrial Station,30000804,F2A-GX
1929,Amarr Standard Station,30000805,RD-FWY
1930,Amarr Mining Station,30000806,VBPT-T
1931,Amarr Research Station,30000807,KS-1TS
1932,Amarr Trade Post,30000808,X0-6LH
1944,Bestower,30000809,FN0-QS
1945,Bestower Blueprint,30000810,F3-8X2
1946,Basic RADAR Backup Array,30000811,N7-BIY
1947,ECCM - Radar I,30000812,TTP-2B
1948,ECM - Ion Field Projector I,30000813,LVL-GZ
1949,Basic Signal Amplifier,30000814,EJ48-O
1951,Basic Tracking Enhancer,30000815,ROJ-B0
1952,Sensor Booster II,30000816,DFH-V5
1955,ECM - Spatial Destabilizer I,30000817,B-II34
1956,ECM - White Noise Generator I,30000818,4LB-EL
1957,ECM - Multispectral Jammer I,30000819,UDE-FX
1958,ECM - Phase Inverter I,30000820,5IH-GL
1959,ECCM Projector I,30000821,C1G-XC
1960,ECCM Projector II,30000822,04-EHC
1963,Remote Sensor Booster I,30000823,3-0FYP
1964,Remote Sensor Booster II,30000824,N-O53U
1968,Remote Sensor Dampener I,30000825,HZ-O18
1969,Remote Sensor Dampener II,30000826,D-P1EH
1973,Sensor Booster I,30000827,74L2-U
1977,Tracking Computer I,30000828,HL-VZX
1978,Tracking Computer II,30000829,38NZ-1
1982,Basic LADAR Backup Array,30000830,W-MF6J
1983,Basic Gravimetric Backup Array,30000831,O-9G5Y
1984,Basic Magnetometric Backup Array,30000832,27-HP0
1985,Basic Multi Sensor Backup Array,30000833,X1-IZ0
1986,Signal Amplifier I,30000834,RZ-TI6
1987,Signal Amplifier II,30000835,FX4L-2
1998,Tracking Enhancer I,30000836,1ZF-PJ
1999,Tracking Enhancer II,30000837,HFC-AQ
2001,Cynosural Suppression,30000838,0-6VZ5
2002,ECCM - Ladar I,30000839,GB-6X5
2003,ECCM - Magnetometric I,30000840,7EX-14
2004,ECCM - Gravimetric I,30000841,N7-KGJ
2005,ECCM - Omni I,30000842,VD-8QY
2006,Omen,30000843,J-ZYSZ
2007,Omen Blueprint,30000844,5C-RPA
2008,Cynosural Navigation,30000845,CR2-PQ
2009,Supercapital Construction Facilities,30000846,E-OGL4
2010,Rebel Leader,30000847,J-GAMP
2011,Prison Facility,30000848,M-OEE8
2012,Terrorist Leader,30000849,V0DF-2
2013,Hostages,30000850,FY0W-N
2014,Planet (Oceanic),30000851,MJI3-8
2015,Planet (Lava),30000852,A-DDGY
2016,Planet (Barren),30000853,F-RT6Q
2017,Planet (Storm),30000854,B-S42H
2018,Medium Capacitor Battery I,30000855,NL6V-7
2019,Medium Capacitor Battery I Blueprint,30000856,F-749O
2020,Large Capacitor Battery I,30000857,0-YMBJ
2021,Large Capacitor Battery I Blueprint,30000858,UMI-KK
2022,X-Large Capacitor Battery I,30000859,GKP-YT
2023,X-Large Capacitor Battery I Blueprint,30000860,AW1-2I
2024,Medium Capacitor Booster II,30000861,15W-GC
2025,Medium Capacitor Booster II Blueprint,30000862,N-FK87
2026,Pirate Detection Array 1,30000863,C2X-M5
2027,Pirate Detection Array 2,30000864,MSHD-4
2028,Pirate Detection Array 3,30000865,H-W9TY
2029,Pirate Detection Array 4,30000866,PNDN-V
2030,Pirate Detection Array 5,30000867,D7-ZAC
2031,Entrapment Array 1,30000868,SH1-6P
2032,Cap Recharger II,30000869,TRKN-L
2033,Cap Recharger II Blueprint,30000870,O-0ERG
2034,Entrapment Array 2,30000871,WH-JCA
2035,Entrapment Array 3,30000872,Q-CAB2
2036,Entrapment Array 4,30000873,PBD-0G
2037,Entrapment Array 5,30000874,L-1HKR
2038,Cargo Scanner II,30000875,9GI-FB
2039,Cargo Scanner II Blueprint,30000876,3G-LHB
2040,Ore Prospecting Array 1,30000877,DBT-GB
2041,Ore Prospecting Array 2,30000878,U-W3WS
2042,Ore Prospecting Array 3,30000879,DL1C-E
2043,Ore Prospecting Array 4,30000880,YLS8-J
2044,Ore Prospecting Array 5,30000881,2ISU-Y
2045,SARO Frigate,30000882,X-CFN6
2046,Damage Control I,30000883,9SL-K9
2047,Damage Control I Blueprint,30000884,Y-PZHM
2048,Damage Control II,30000885,OY-UZ1
2049,Damage Control II Blueprint,30000886,S8-NSQ
2050,Gistum C-Type Adaptive Invulnerability Field,30000887,GIH-ZG
2052,Mercenary Trainee,30000888,V7-FB4
2053,Survey Networks 1,30000889,XD-TOV
2054,Survey Networks 2,30000890,K-6SNI
2055,Survey Networks 3,30000891,L-VXTK
2056,Survey Networks 4,30000892,C8VC-S
2057,Survey Networks 5,30000893,W-UQA5
2058,Quantum Flux Generator 1,30000894,W6VP-Y
2059,Quantum Flux Generator 2,30000895,IMK-K1
2060,Quantum Flux Generator 3,30000896,NJ4X-S
2061,Quantum Flux Generator 4,30000897,F-G7BO
2062,Quantum Flux Generator 5,30000898,2CG-5V
2063,Planet (Plasma),30000899,QFF-O6
2064,EVE Gate,30000900,NIH-02
2065,Patrikia Noirild's Reaper,30000901,JPL-RA
2066,Karsten Lundham's Typhoon,30000902,NK-7XO
2071,Station (Interbus),30000903,E02-IK
2072,Anire Scarlet,30000904,N-DQ0D
2073,Microorganisms,30000905,M-MD3B
2074,Zazzmatazz,30000906,FVXK-D
2075,Consolidated Holdings Commander Access Key,30000907,6EG7-R
2076,Gate Key,30000908,56D-TC
2077,Amarr Frigate Container,30000909,2X7Z-L
2078,Zephyr,30000910,8DL-CP
2082,Genolution Core Augmentation CA-1,30000911,UMDQ-6
2083,Prototype Iris Probe Launcher,30000912,504Z-V
2093,Kidnapped Citizens,30000913,F8K-WQ
2096,Caldari Supercarrier Wreckage,30000914,AB-FZE
2097,Amarr Supercarrier Wreckage,30000915,N-6Z8B
2098,Phenod's Broke-Ass Destroyer,30000916,YUY-LM
2100,Phenod's DNA,30000917,NE-3GR
2101,Gallente Supercarrier Wreckage,30000918,Y4-GQV
2102,Minmatar Supercarrier Wreckage,30000919,7-IDWY
2103,Remote Tracking Computer I,30000920,AZF-GH
2104,Remote Tracking Computer II,30000921,UT-UZB
2105,Amarr Carrier Wreckage,30000922,M-EKDF
2106,Caldari Carrier Wreckage,30000923,CRXA-Y
2107,Gallente Carrier Wreckage,30000924,VXO-OM
2108,Tracking Disruptor I,30000925,BY5-V8
2109,Tracking Disruptor II,30000926,TET3-B
2110,Minmatar Carrier Wreckage,30000927,VKU-BG
2111,Amarr Freighter Wreckage,30000928,WPR-EI
2112,Caldari Freighter Wreckage,30000929,0NV-YU
2113,Gallente Freighter Wreckage,30000930,V-2GYS
2114,Minmatar Freighter Wreckage,30000931,168-6H
2115,Amarr Dreadnought Wreckage,30000932,W-RFUO
2116,Caldari Dreadnought Wreckage,30000933,AI-EVH
2117,ECM Burst II,30000934,F-MKH3
2118,ECM Burst II Blueprint,30000935,ZM-DNR
2119,Gallente Dreadnought Wreckage,30000936,GF-3FL
2120,Minmatar Dreadnought Wreckage,30000937,ZJ-GOU
2121,Amarr Titan Wreckage,30000938,QQ3-YI
2122,Caldari Titan Wreckage,30000939,9-34L5
2123,Gallente Titan Wreckage,30000940,0R-GZQ
2124,Minmatar Titan Wreckage,30000941,QM-20X
2126,Anakism,30000942,8YC-AN
2127,Amarr Diplomat Quarters,30000943,7Q-8Z2
2128,Locced's Destroyer,30000944,SUR-F7
2129,Limited Barren Command Center,30000945,OK-6XN
2130,Standard Barren Command Center,30000946,Q2FL-T
2131,Improved Barren Command Center,30000947,Y7-XFD
2132,Advanced Barren Command Center,30000948,U3K-4A
2133,Elite Barren Command Center,30000949,P1T-LP
2134,Limited Gas Command Center,30000950,R-ESG0
2135,Standard Gas Command Center,30000951,CI4M-T
2136,Improved Gas Command Center,30000952,I-QRJA
2137,Advanced Gas Command Center,30000953,M-YWAL
2138,Elite Gas Command Center,30000954,DE71-9
2139,Limited Ice Command Center,30000955,7JF-0Z
2140,Standard Ice Command Center,30000956,IX8-JB
2141,Improved Ice Command Center,30000957,WTIE-6
2142,Advanced Ice Command Center,30000958,Y-DSSK
2143,Elite Ice Command Center,30000959,F5-CGW
2144,Limited Lava Command Center,30000960,H9S-WC
2145,Standard Lava Command Center,30000961,B-ROFP
2146,Improved Lava Command Center,30000962,1L-AED
2147,Advanced Lava Command Center,30000963,1C-953
2148,Elite Lava Command Center,30000964,SL-YBS
2149,Limited Oceanic Command Center,30000965,UNJ-GX
2150,Standard Oceanic Command Center,30000966,0PI4-E
2151,Improved Oceanic Command Center,30000967,6WT-BE
2152,Advanced Oceanic Command Center,30000968,L1S-G1
2153,Elite Oceanic Command Center,30000969,9SNK-O
2154,Limited Plasma Command Center,30000970,B-VIP9
2155,Standard Plasma Command Center,30000971,LXTC-S
2156,Improved Plasma Command Center,30000972,WE3-BX
2157,Advanced Plasma Command Center,30000973,H7O-JZ
2158,Elite Plasma Command Center,30000974,H-8F5Q
2159,Limited Storm Command Center,30000975,O-RXCZ
2160,Standard Storm Command Center,30000976,4M-P1I
2161,Crucifier,30000977,P7UZ-T
2162,Crucifier Blueprint,30000978,PUZ-IO
2163,CONCORD Collection Vessel,30000979,HB-1NJ
2165,Haunter Cruise Missile,30000980,EOE3-N
2173,Infiltrator I,30000981,F7A-MR
2174,Infiltrator I Blueprint,30000982,O-8SOC
2175,Infiltrator II,30000983,OJOS-T
2176,Infiltrator II Blueprint,30000984,V89M-R
2178,Guristas Nova Citadel Cruise Missile,30000985,66U-1P
2179,Sansha Wrath Cruise Missile Blueprint,30000986,BRT-OP
2180,Guristas Scourge Citadel Cruise Missile,30000987,JUK0-1
2181,Minmatar Diplomat Quarters,30000988,V-IH6B
2182,Guristas Inferno Citadel Cruise Missile,30000989,52V6-B
2183,Hammerhead I,30000990,PUC-JZ
2184,Hammerhead I Blueprint,30000991,SB-23C
2185,Hammerhead II,30000992,5FCV-A
2186,Hammerhead II Blueprint,30000993,O-OVOQ
2187,Orca Container,30000994,92-B0X
2188,Guristas Mjolnir Citadel Cruise Missile,30000995,0-3VW8
2189,Drone Infested Dominix,30000996,28-QWU
2190,Renyn Meten,30000997,UD-AOK
2191,Antem Neo,30000998,M9U-75
2192,The Kundalini Manifest,30000999,N-RAEL
2193,Praetor I,30001000,K-IYNW
2194,Praetor I Blueprint,30001001,H-ADOC
2195,Praetor II,30001002,G-G78S
2196,Praetor II Blueprint,30001003,UW9B-F
2197,Environmentally-friendly Mining Equipment,30001004,ZZ-ZWC
2198,Crate of Environmentally-friendly Mining Equipment,30001005,OSY-UD
2199,Prototype Body Armor Fabric,30001006,K-MGJ7
2200,Crate of Prototype Body Armor Fabric,30001007,JWJ-P1
2201,Riot Interdiction Team,30001008,V-IUEL
2202,Riot Interdiction Teams,30001009,0SHT-A
2203,Acolyte I,30001010,D87E-A
2204,Acolyte I Blueprint,30001011,K-B2D3
2205,Acolyte II,30001012,PO4F-3
2206,Acolyte II Blueprint,30001013,J7A-UR
2207,Vylade Dien,30001014,5E-VR8
2208,Uitra Telen,30001015,V7D-JD
2209,Arnon Epithalamus,30001016,HLW-HP
2210,Banshee Torpedo,30001017,8G-MQV
2211,Sansha Juggernaut Torpedo Blueprint,30001018,RA-NXN
2212,Ghost Heavy Missile,30001019,VOL-MI
2213,Ghost Heavy Missile Blueprint,30001020,KLMT-W
2214,Guard Post,30001021,XX9-WV
2215,Amarr TIL-1A Nexus Chips,30001022,AAM-1A
2216,Crate of Amarr TIL-1A Nexus Chips,30001023,EW-JR5
2217,Preacher,30001024,YKE4-3
2218,Locced's Bribe,30001025,CL-85V
2219,Large Group of Civilian Workers and Dependents,30001026,K-QWHE
2220,Civilian Workers and Dependents,30001027,MDD-79
2221,Manportable Electromagnetic Pulse Weapons,30001028,RMOC-W
2222,Scions of the Superior Gene,30001029,ES-UWY
2223,Preacher's Quarters,30001030,S1DP-Y
2224,Tolmak's Zealots,30001031,Y-DW5K
2226,Sisters of Eve Negotiator,30001032,M-N7WD
2232,Life pod,30001033,QFEW-K
2233,Customs Office,30001034,CVY-UC
2234,Sansha's Battletower LCO,30001035,EQX-AE
2239,Oura Madusaari,30001036,G-R4W1
2240,Harroken Ikero,30001037,BPK-XK
2244,Fajah Ateshi,30001038,LJ-YSW
2250,Neurowave Pattern Scanner,30001039,Y-K50G
2252,Roden Station,30001040,K88X-J
2254,Temperate Command Center,30001041,G-0Q86
2256,Temperate Launchpad,30001042,CL-1JE
2257,Ice Storage Facility,30001043,J4UD-J
2258,ECCM - Omni II,30001044,Hemin
2259,ECCM - Gravimetric II,30001045,Utopia
2260,ECCM - Ladar II,30001046,Jorund
